text,class
"@1NewsNZ Give J-Nasty time, ffs. First case of monkey pox is here, so now she can do her fake-empathy act, lock the country down and kill off the entrepreneurs and small businesses she missed first time round #f•••offArdern _URL_",1
"WHO WAS THE GUY IN CHARGE OF RESEARCHING AIDS BACK IN ANCIENT HISTORY, YOU KNOW THE 1980S? I'm starting to think there may be a really easy way to avoid getting monkeypox _URL_ via @Not_the_Bee",1
@jubillee1 @TheLaurenChen It is depravity. Little girl will be lucky if she doesn't contract monkeypox from that degenerate plastic butt-sex monster,1
"We have the first case of anothercon, monkeypox, arrived in NZ. Oh please Another distraction",1
"@catturd2 Yes MORE COVID VERSIONS - and the dreaded MONKEYPOX OF DOOM!!! get your mail in ballots ready - a helpful person will be around to pick them up for you soon. unless you vote repub, in which case they will throw them ballots away! lol",1
@hshLauraJ Monkey Pox should be called money pox.,1
"Did Russia engage in biowarfare against the world? Asking for a friend. The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
@SamJack46067275 nz news going on about monkey pox which is caught same way as Aids..,1
"LGBTQ PRIDE MONTH GONE, MONKEY POX ARRIVES. NOT NICE TO FOOL WITH MOTHER NATURE, WOULD BE MY BEST GUESS???",1
"""Monkeypox Can Be Airborne, Too - The New York Times"" _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"Monkeypox is NOT AN AIRBORNE virus, it's transmitted though direct contact with infected bodily fluids from animals/humans similar to HIV/AIDS. It has a very limited potential for epidemic spread. A mask is worthless, just wash your hands.  _URL_",1
"@newsmax Nice 2 for 1 there with incorporating both the COVID scam and the Climate Change scam into one story. Excellent work. But, I think I saw this plot line already in a 1980s B-movie. Nice effort though. Bold! More points if you'd specifically mentioned the Monkey Pox scam too.",1
"If it involves celibacy or any other sort of sexual self control, you can bet that anti- #PurityCulture liberals or progressives who support #SexPositive mumbo jumbo will mock or ignore. :face_with_tears_of_joy: - #stds #stis #monkeypox #celibacy #emptyThePews #exvangelicals #exvangelical _URL_",1
"Has #Australia ordered some #MonkeyPox vaccine? It would appear that this is another virus that has changed transmission from original (ie definitely airborne, children &lt; 10yrs positive). Doubling numbers in 8 days. @AlboMP",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots   _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@ZeeOneNZ Careful sharing that picture, you'll have Jacinda locking us down convinced birds can spread monkeypox :rolling_on_the_floor_laughing:",1
@TheNzRocketeer @1NewsNZ Gay and bi-sexual men seem to be getting monkey pox which points to sex being the main form of transmission. Sex ban for all.,1
"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo  don't be having sex with strangers and you will be fine",1
"@Steve_Sailer Remember, in ""monkey pox"" the ""k"" is silent.",1
@AWokeZombie Try to find out if they printed the ballots for November ....yet... you know monkey pox is going to make us use paperballots... last time they started printing them in March.,1
"Ummmm gross? Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
FIRST  CASE OF MONKEY  POX FOUND IN TEXAS.  SYMPTOMS  ARE THE SAME  AS HERPES.... SPREAD JUST LIKE HERPES.  BODILY FLUID.  SEX. KISSING.  CLOSE SWEATY CONTACT...,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Getting monkeypox from sex in bath houses is the epitome of Play Stupid Games, Win Stupid Prizes In Biden's America, the stupidest people call the shots. It has been 30 years since the Dems have proferred even a marginally competent candidate. Water circling the toilet bowl... _URL_",1
"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo Planned action by this Administration to allow the excuse to lock down the Country before the Nov Elections..",1
"@DrEliDavid @TroyMey26785937 The Wuhan Institute of Virology is currently working on the primate version of bio weapon , the Monkey Pox ….",1
Oh good the mainstream media is continuing to scare the crud out of people with more made up variants No I'm not worried about monkey pox  Wake up people _URL_,1
CERN created Covid and monkey pox,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
Do NOT worry—Monkey pox is only transferable to those who enjoy packing anus chocolate on the weekends…. _URL_,1
I really hope that the nonsense with lockdowns and the rest of the monkeypox would not be on the agenda for this fall. :folded_hands:,1
@NMadeinNZ Well she's on the record saying she won't which means she absolutely will try. But lock us down for what? Covid? No one cares about that anymore. Flu? Noone will tolerate being locked down over that. monkeypox? Like to see her try lock nz down over an std :face_with_tears_of_joy:,1
@ZubyMusic Funny how nobody mentioned monkeypox in 2021 even though it was flaring up too :clown_face:,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"@gabbystern @DrEricDing @WHO You STILL have the old tweet up saying that Covid isn't airborne. #CovidIsAirborne. Fix your comms. You aren't telling people that monkeypox is airborne, even though your website said it was airborne until recently and is is. Fix your comms.  Stop misleading people.",1
@blakestonks Not a huge move between now and September and then they'll introduced some monkeypox BS and things will tank again until late 2023.,1
"@RioSlade The best are N- or KN-95s (which I am sure you know), but probably a good idea to wear protective glasses, since the virus is airborne. Probably would help with monkeypox, as well.",1
@gabbystern Looks like what he wrote is accurate -- but what's worse WHO still isn't giving out accurate information about monkeypox. Maybe start telling people it's airborne? P.S. Why is WHO not telling health care facilities to wear P100/FFP3 respirators 100% of the time for Covid?,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots:face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear:NOONE SHOULD BE SURPRISED:face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting: _URL_",1
@abcactionnews @SarahHollenbeck @AraizaReport :police_car_light:PLEASE! Don't spread misinfo re #monkeypox! It IS something to be *very* concerned about. :eyes:below &amp; FOLLOW @DrEricDing re #monkeypox AND #COVID19—*BOTH* ARE AIRBORNE. Dr. Ding's a trusted expert who's spoken out when others haven't. _URL_,1
@ZubyMusic They'll do another wave of covid when flu season comes around in the autumn/winter then go full bore with monkey pox.,1
"Here's some eye opening information, which suggests it is best to avoid lots of sexual partners and any group sex for the foreseeable future. Monkeypox is exploiting these channels. Remember, many folks are getting mild cases and telling themselves they don't need to isolate _URL_",1
"Is it slow? Or is it deliberate? How do we get to 100% mail in ballots and harvesting votes  @CDCgov @WhiteHouse  The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",1
"CDC/ WHO swear on everything holy that monkeypox is not airborne &amp; that public doesn't have to worry about asymptomatic spread, it's just gay men's disease. _URL_",1
@eugyppius1 I'm currently refraining from homosexual sex in order to Stop the Spread of monkeypox and Flatten the Curve because We're All In This Together.,1
@FoxNews Monkey Pox ??? Bullshit.,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_ No surprise. Just confirmation on how it spreads! Truth Always! #inJesusname",1
"KARMA! Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"@Independent Bullshit The useless dangerous covid experimental jabs and boosters are responsible for all the people in hospital with covid, blood clots, aids, monkey pox etc. Covid Unvaxed people are healthy and have good immune systems",1
@covid_parent It is a complete and utter coincidence that the source of Monkeypox is the same lab as Covid. If you say different i will literally kill myself.,1
@TroyZapalac Don't forget the monkeypox backup....just in case covid doesn't do the trick this time,1
"so monkeypox is basically a gay people sickness, straight people count your days",1
@nypost Not hearing any monkeypox spread among monogamous persons...,1
"@JeffSonich @JesseDamiani @StrictlyChristo Monkeypox has always been airborne, and every document about it said that as of 2019. The corrupt jackasses at WHO and CDC have started scrubbing the pages which admit that it's airborne, so they can pretend it isn't, but people saved the pages.",1
@dumbass_emo @JesseDamiani They're just lying flat out in order to infect more people. It's deranged. Every document about monkeypox up through 2019 said it's airborne. #MonkeypoxIsAirborne. NYC presser is flat out disinformation.,1
@NewshubNZ Don't worry. It will only affect the vaccinated... and only a proper lab test can tell the difference between shingles monkeypox chickenpox sheeplepox :beaming_face_with_smiling_eyes:and any other pox BS they try to spread. Remain unafraid. If I believed everything my government told me then I should be dead _URL_,1
Can you still get the monkeypox from protected sex? Is it also spread from skin to skin contact or does it need to be an exchange of fluids ?,1
@justin_hart Over 90% of the monkeypox cases are due to man-on-man sex. But nobody is calling for closing bathhouse. Our public health leadership is completely incompetent. But the pandemic already proved that.,1
"@covid_parent I am confused, I thought you had to rub bodies to get monkey pox? Is it airborne now??????",1
"The Wuhan lab, the alleged source to the SARS-CoV-2 outbreak is apparently working on genetically modifying Monkey pox. Given their track record, should this really be permitted?",1
"Monkey pox hahahahahahahaha you think I'm buying that sh""t I don't think so",1
@CaldronPool They are reverting back to their Tried and proven method..monkey pox isn't scaring anyone so covid fear mongering is back..#ThePeopleAreRising we are winning and governments are getting scared..,1
SO I just watched a long video about the Covid virus and how it came about. But more importantly let's not forget our Great Leader publicly announced ....There is another pandemic coming. Which will probably be the Monkey Pox. It is said they are working on it in China right now.,1
"@actualham At this point, the CDC's lack of clear information to the public &amp; HCW's that #COVIDisAirborne like TB or measles can only be understood as a political act. #monkeypox is also airborne - not a STD, people. Best info comes from non blue checks, too. Bumpy times ahead. _URL_",1
"Sodomy, male on male, causes monkey pox. Abnormal behavior has consequences. _URL_",1
"@nationalist66 I think so too but there isn't enough of us to get a majority. The media is blocking the truth from getting to those who are not online.  And there are those online that think everything is legit from the ""pandemic""to monkey pox.  We're fighting a losing battle so many zombies.",1
Prediction: Monkeypox will rapidly evolve to be  - more airborne (reference 1 below) - more infectious on surfaces etc *and* - more severe:  - respiratory outcomes  - number and severity of skin lesions.  - mortality (due to uncontrolled spread). 1/:thread: (will finish in a few hrs),1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
i stopped having sex just in time to miss monkeypox _URL_,1
"Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@8_27J @MarcelaErcia @masich_m @MP4USA @laura_7771 @nanavet3 @gramyc44 @Fran09637399 @DoraDallas6 @Jexyka_3 @CaP21B @cinarte1956 @BB_Scats @iv_inJ @Ecomemory1 @JJemiola @rdrhwke @baddaddee @RealWolf72 @PhillyFan1221 @KRSLUSA @JVER2ME @jeffrocks60 @Bell2024_ @texasrecks Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...",1
"@bitchbaby221 @CharmedTreasure @LindaPrenWolf @TroyCross24 @Kendall_K22 @cindy_zatlo @VMacky7261 @pokergod12345 @txsnipergirl @MarilynLavala @SFfor45 @realnormal316 @KevinGills11 @Forrestt01 @MitziPyle @Thanatos4538 @PatriotMike24 @tgpwlm @Zorro49er @cottika Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@45mx5 @RnkSt7 @RobertLiveFree @SoCal720 @SweetLouTiger @TAZZMANGQ @TeeJ2021 @That_MichaelGuy @1776jaymierp @Lottie_806 @LisaJen50156992 @SigSauer07 @TrumpGi79056629 @RosieRiveter65 @moonlite_DTL @challengersma @CharmedTreasure @chekymail @cleansniper45 @cottika @Dbargen Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@45mx5 @TimCamp03 @TrpsAngl @USAVet_5 @WhalenMona @x4eileen @daverich503 @DavidHueyLane1 @DawgRight @djt1_ @duckusa @DurniatR @AlexandraLevi20 @america1timfaze @Bree1914 @Brooklynchanged @Cannoli_Joe @ecJulie @Freedom_Alley3 @Freedom2713 @groth1945 @hodl4five2ten @G45jf Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@bdonesem @emma6USA @Ecomemory1 @DMcDMuffin @DFBHarvard @WenMaMa2 @Pat300000 @WickedTcher @JJemiola @1Btchen @ColorApril @FreeStateFl @99JWD @RnkSt7 @re4joe @baddaddee @1heartgirl @whoa_rob @angryrockbird @NeverQuitEver @WaterburyKevin @lisalunaz @zeteamd Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@safety_cop @bdonesem @Bree1914 @ShanPatriot @TheGrayRider @kimmarinesis @JordanBrace8 @Montchelle66_2 @MichaelSDoyle @DannyMack100 @kellykreads @espe1120 @aingelgrl @War_HammerTime @Iowa_1776 @KittyThePatriot Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@45mx5 @Forrestt01 @JohnPot259 @Jry123456 @KCScott7 @KevinGills11 @Lindaprentice16 @livepilot1 @markdtheis1 @MichaelMM1962 @BearlyOne @BearsProtect @Bella4Trump @bestfelaz96 @BettySSmith1 @bigbadndn @BikerBunnyD @Trump2024FTW @TrumpBender_3 @USA2224 @cassandra_prit Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@1be3z @USAVet_5 @321jz @45tf9 @sccrjv @Zegdie @Ltyplm @jedi2022 @TeeJ2021 @misfitnici @nanavet3 @Donmel21 @PatriotSrc @SirFlyzalot @fsturgeonfl @Buddy7835 @MisterChipT @shipmate_68 @_LibertyLady @treesforTrump @BeermanTom2 @Barrett50gwm @GlockfordFiles @StandUp4USA_Pam Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@01ota @45tf9 @45gi1 @1a44t @8_27J @321jz @de2us @1us45 @I_O_U1 @F4tUS @Zegdie @47angb @4mojo2 @goldisez @rdrhwke @aingelgrl @24MC45 @x4eileen @RavnRvng @0Funky11 @GabiNga1 @Carolg117 @badlady59 @EarthsGhost @Trumpgirl_71 @bitchbaby221 @PAYthe_PIPER @StaceytheGhost Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@de2us @01ota @45tf9 @45gi1 @1a44t @8_27J @321jz @1us45 @I_O_U1 @F4tUS @Zegdie @47angb @4mojo2 @goldisez @rdrhwke @aingelgrl @24MC45 @x4eileen @RavnRvng @0Funky11 @GabiNga1 @Carolg117 @badlady59 @EarthsGhost @Trumpgirl_71 @bitchbaby221 @PAYthe_PIPER @StaceytheGhost @SrvG_d @1tu2u @tsh2 @__bee_kay__ @Bella4Trump @FreeStateFl @TeamPatriotes @Fan4Cal @1_ML8m @Bruce2666 @TheyCallMeDoc1 @jeff1234045 @Stef_the_Lamb @Pilotte_daniel @PatriotPepe33 @Jack__Daniel___ @kjn_45 @1hopz @theIOpod @ImaP91 @TwinBus @IndyMagz Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@WickedTcher @PatriotMalave67 @Lauria1960 @bdonesem @Holmez1922 @JanetFr11616397 @TeeJ2021 @trump4_america @popstryingagain @Cj74_11 @12LT3 @Amtru13 @know314 @StephenColburn8 @rdrhwke @18WheelerDrivr @Rob___1976 @DJT_1_2020 @starkrob21 @krassdiane @HSVreport @24MC45 Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@twk4usa @Enoughofthisnon @Dailmamamoose @MichelleMaison7 @America1Scotty @45SRoady @MommaBearDonna @Shawn81984846 @Tiger_Mom19 @VuDeja4 @kapur1001 @KYShamrock721 @LuckieTrumpster @TRCreamer @MarkBut31368651 @cottika @archeryhunters @LionPride1776 @4524Bel Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@justajarhead @BrittGlassxo @kellykreads @Kellyjk0909 @sophiesmomrocks @insatiablevine @ARservativeMom @Lisa23_100 @ChristyP1012 @Carolyn143413 @JKash000 @PatriotFox_Q17 @amandalaurenm @SicilianDiana @SaltyMom10 @UltraVi56935050 @mericanheart @ClapbackNow @DrTrumpYou1 @45gb3 Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@SummersWave Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@Pgh_Buz @ReallyKW @starkrob21 @MP4USA @BrianHPatriot76 @WenMaMa2 @PSwal807 @Lauria1960 @keith0sta @8_27J @Army_WO_Pilot @TJLakers01 @Dbargen @bdonesem @EricMMatheny @nealhailey @SrvG_d @elliesangelwing @Zegdie @Bree1914 @RnkSt7 @Ecomemory1 @TheGrayRider Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
was monkeypox all just a gimmick? where did it go?,1
"@8_27J @MarcelaErcia @masich_m @MP4USA @laura_7771 @nanavet3 @gramyc44 @Fran09637399 @DoraDallas6 @Jexyka_3 @CaP21B @cinarte1956 @BB_Scats @iv_inJ @Ecomemory1 @JJemiola @rdrhwke @baddaddee @RealWolf72 @PhillyFan1221 @KRSLUSA @JVER2ME @jeffrocks60 @Bell2024_ @texasrecks Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@misfitnici @8_27J @MarcelaErcia @masich_m @MP4USA @laura_7771 @nanavet3 @gramyc44 @Fran09637399 @DoraDallas6 @Jexyka_3 @CaP21B @cinarte1956 @BB_Scats @iv_inJ @Ecomemory1 @JJemiola @rdrhwke @baddaddee @RealWolf72 @PhillyFan1221 @KRSLUSA @JVER2ME @jeffrocks60 @Bell2024_ @texasrecks Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"we all are getting mandatory butt plugs to stop the spread of monkeypox---if you want to keep your job and have access to shops, airports, etc anyway. sol brah is just ahead of the game _URL_",1
@benryanwriter The guy will want them all to test automatically positive so they can use one of their grifter friends that probably has medicine that treats so called monkey pox.,1
@hodgetwins This virus only affects stupid people. Like Monkeypox.,1
"@justajarhead @kellykreads @UltraMAGATrish @wifeontheranch @amandalaurenm @cforse1500 @Cee4Trump @Lisa23_100 @ChristyP1012 @Jamie_TrumpGrl @Chopstress @45anm1 @NurseLadyJ1 @LadyladyHeidiAB @SicilianDiana @KymPeters16 @blondielocks74 @FitnessMamma @LibsAreSoDumb @UltraVi56935050 Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@0Funky11 Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@covid_parent Is it OK if the label says C19 Vax with ""Monkey Pox Fixeroo"" hand-written over it in marker ?",1
"@USATRUMPMAN1 Monkeypox is being spread by the same nasty behavior that spread HIV. Wallowing all over each other &amp; unprotected sex. Since there's no vax for responsibility nothing will help that group of filthy ""let it all hang out"" nit wits! Dems can stick the vax where the sun don't shine!",1
"#bisexual #men are spreading #MonkeyPox to #Heterosexual #Women, who are spreading it to Heterosexual Men. just like what happened with #AIDS. the simple solution... don't have #sex with complete strangers or partners you know sleep around with others.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@UniverseVery I don't have sex with gay men, so monkey pox won't happen. Also the shots have proved to be not effective. Your lord and savior originally said they were 96+% effective and you wouldn't catch the coof ever again yeah, that statement aged well. Turn off your Tv",1
"Please, wear your mask, wash your hands and wear protection when having sex. Monkey Pox is spreading through NYC and it sounds absolutely hellish.  _URL_",1
"@bdonesem @Ecomemory1 @KRSLUSA @Pat300000 @WenMaMa2 @Gods_WarriorUSA @PositiveAbraham @bitemecommies @BrandonJohnM @Kendall_K22 @Carolyn143413 @Fran09637399 @mrbill0691 @know314 @baddaddee @1heartgirl @whoa_rob @Vibes7363 @B98Arnold @PalmDesertRat @oh_laa_laa Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@45mx5 @_djtII @bitchbaby221 @BrianHPatriot76 @Conserv57869874 @Drealstudmuffin @FedUpJS @AND4TRUMP @AngieTrump3 @arielangel1063 @AwakenMaga @B98Arnold @baddaddee @BB_Scats @RebelPatriot11 @RyanPence16 @ScottDevroy1 @Smokers1Wipes @Snap1967Ginger @StarrAli001 @TGirl0017 Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@UniverseVery How am I going to get monkey pox, when I don't rub it against random people for extended period of times? I had COVID, it was was cold symptoms. How would a vaccine help me out? Still can catch it, will get cold symptoms, so yeah.",1
@cbcnewsbc So immune compromised gay men are getting monkey pox? Sounds like a covid vaxx side affect to me. No?,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
@USATRUMPMAN1 @FreeUs551 I wish he would take action &amp; tell the public the truth:  You're extremely unlikely to get monkey pox unless you're a male or female receiving anal or oral sex from an infected person. :collision::collision::collision:,1
"@ZubyMusic Hold on they haven't released the ""new variant"" yet. We confirmed our first case in New Zealand just yesterday. Apparently our ministry of education is preparing for monkey pox lockdowns. Fuckers.",1
So apparently mosquitoes are carrying monkey pox now,1
"First case of Monkeypox in NZ, how long before the lies, endless propaganda, fake vaccine and tyranny starts all over again? How suspect, I never believe a word the media says. So over their scare mongering bollocks!!",1
UK Study Shows That More Than 50 Percent Of Individuals With Monkeypox Infections Typically Develop Neurological and Psychiatric Issues! - Thailand Medical News _URL_,1
UK Study Shows That More Than 50 Percent Of Individuals With Monkeypox Infections Typically Develop Neurological and Psychiatric Issues! - Thailand Medical News _URL_,1
@coffeecronin @reasonoverfear @AbbyNrgHealing #Monkeypox is feared to be one of the many deleterious side effects of the jab. You see how many folks are getting it? It's crazy! Then I heard the Paxlovid oral dose makes men lose their erection...:bone::eyes:,1
Oregon Health Authority issues warning to stop the spread of monkeypox _URL_ They say to stop the Monkey BidenObama pox. Stay away from teleprompters and ice cream eating Democrats...,1
"@Demsrule1 @ACTBrigitte Make sure to wash your crotch with acetone, monkeypox is a thing now",1
@EvilArthurFleck Masks make you unable to attract someone for sex so you wont get monkey pox. The new vax. Better than an accountants personality.,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
Brazy. Monkeypox is only afflicting black ppl? Aint nobody think this chemical warfare? Propaganda?,1
"Monkeypox was discovered in a laboratory, west has been making and buying ""vaccines"" for several years, very disturbing _URL_",1
"@ForPittsSake Marburg is listed at the top lethal pathogen. Covid -19 doesn't even rank. As for monkey pox, all current patients with such, received the covid jabs. Let that sink in.....",1
":police_car_light:Warning:police_car_light: Monkeypox hits NZ. Look out Monkey's  Dont forget your shot:syringe: &amp; mask up:face_with_medical_mask: But its ok, lockdowns will eliminate it :yawning_face:",1
Monkeypox is looking like an std but remember where HIV REALLY came from-or if you don't know I suggest looking into it because history is about to repeat,1
"3 Months Before Outbreak, Wuhan Lab Assembled Monkeypox Genome Strains U... _URL_ via @YouTube",1
@Mufasa_DeLeon @JDanielleBrown MoneyPox! It is the latest secret bioweapon that grows money out of skins of people infected! Yankees love it. Monkeys too! LMao.,1
"@jdgtranen Been thinking a lot about gay/bi/MSM and meningitis during the monkeypox outbreak. No one ever calls meningitis an STI, but outbreaks in this population are common for the same reasons that monkeypox is, and monkeypox's status as an STI is still quite ontologically contested.",1
"A primary school orgy? Nope. Contrary to what the #CDC would have you believe, #MonkeyPox is airborne.  But I bet the MonkeyPox school went through a ""let-her-rip"" period of COVID infections and reinfections that weakened all of their immune systems. _URL_",1
they said monkeypox airborne now?! oh nah _URL_,1
"@j_b_kennedy Because they no longer need it. They've moved on to moneypox and shutting down farms in the name of environmentalism, to help cause the planned food shortage. Covid is passè.",1
@kprather88 And start making monkeypox tests widely available &amp; let people know it isn't a gay disease and is airborne,1
Monkeypox……airborne?,1
"1) Why is the @CDCgov removing any reference to airborne transmission of monkeypox? One by one references are being erased, with no explanation. @mehdihasanshow @carlzimmer _URL_",1
"@sophielouisecc #Moneypox Gates fake vax for polio CAUSES polio, paralysis and death - sound familiar? _URL_",1
"@jimdorf @WhiskeyMD247365 @LisaMarieBoothe 6 of 8 These doctors lied to protect their research and funding, they should all be in jail. Interesting note, The Wuhan Institute of Virology started doing research on monkeypox 4 or 5 months ago and now it's appears to be spreading all over the world. What a coincidence.",1
"So apparently Twitter is now blocking any responses to C-19 posts that don't adhere to the official narrative, however factual. Should we be bracing ourselves for the monkeypox lockdown?",1
Oh cool monkeypox is airborne as well rad cool im so glad we've had recent experience of dealing with airborne illness I'm sure we won't fuck this up - Episode 100 Monkeypox: Here we go again? – This Podcast Will Kill You - _URL_,1
