text,class
Remember when the State Premiers were saying #COVID will hunt down the unvaccinated. Will they also be saying that #Monkeypox will hunt down the homosexuals ?,1
"@CDCgov An effort has been to perpetuate variants of fake viruses s.a MonkeyPox, SarsCov2-Cov19, etc, which as per US CDC, have been never isolated, means they r fake.  _URL_ This shows how govts are fooling people on behest of big pharmas for their nefarious agendas.",1
_URL_ Monkeypox doesn't scare me...probably because I am not running around having sex with other men.,1
"New York Times: ""The U.S. May Be Losing the Fight against Monkeypox"": 'tfw no fifteen-day anal sex moratorium to crush the curve.' _URL_",1
They are trying to spread monkey pox. Isolate us and end all of humanity in Texas if we lose Texas we lost the world _URL_,1
"@MelpomeneMel Four US biolabs operate in Nigeria, where monkeypox ... - TASShttps://tass.com › society According to the WHO, the monkeypox pathogen strain was imported from Nigeria, where the US deployed its biological infrastructure.",1
"NYT: ""The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say""; To Gay &amp; Bisexual community in US &amp; Canada etc. I say, stop having eff in anal sex contact for 3 weeks, no skin-to-skin, none _URL_",1
Monkey pox was probably invented by the government,1
"Breaking: Vaccination against SARS-CoV-2 lowers the risk of LONG #COVID19 after infection by ONLY about 15%, according to a study of more than 13 million people. Masks indoors &amp; in schools must be mandatory as #BA5 &amp; airborne #monkeypox keep rising @POTUS @SenateFloor @WhiteHouse",1
Monkey pox not real at all :yawning_face:,1
With Monkeypox going around I ain't fucking no more. _URL_,1
"Well, well, well! The conspiracy theorists strike again!  Side effects of the Morderna is shingles which they would say its monkey pox! _URL_",1
"@Julian70600759 @FlemmingSvenss1 Sweden was the normal country. We (DK) have had our lock downs and restrictions and threats of vaccination from our government. It seems normal now, but it's the calm before the storm. Monkey pox or what ever variant is around the corner _URL_",1
@mildanalyst It's a wonder you haven't talked about an interview with a defecting Russian scientist who said that Russia was preparing bioweapons with Monkeypox.,1
"Monkeypox is airborne, fabric borne, can pass via skin to skin contact, is infectious once symptoms occur. Needless to say, our minimizers are telling us it's not airborne, but it is. There is a 1-11% fatality rate, so this is not something to fool around with.",1
"@latimes Are you deaf? The Government doesn't stock up piles and piles of monkeypox vaccines. Go protest to THE PHARMACEUTICAL COMPANY/IES WHO MAKES THEM. Now, to the LGBTQ---STOP HAVING SEX until THERE IS ENOUGH VACCINES. YOU ALREADY KNOW HOW IT IS transmitted. DO YOUR PART.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots - _URL_ _URL_",1
Monkey pox is a overhyped Chicken pox :face_holding_back_tears: just like how covid is a overhyped flu :rolling_on_the_floor_laughing:,1
"@prettypatriotCA Did anyone vote or elect WEF ?that's what I thought. Globalizing is not for anyone's benefit, Unless you enjoy monkey pox and listening to a talking lizard like Klaus.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
Monkeypox Cases by State. Exponential growth continues. Monkeypox is an airborne pathogen. Anyone is susceptible to infection. _URL_,1
Is monkeypox leprosy???,1
@cwt_news No one was falling for the Monkeypox so they had to come up with something new.,1
"@SparkyBru @Crystal92075604 No. I voted for Hillary, and thought Trump was full of shit about the swamp. Now I see how wrong I was, and would not be surprised to see an outbreak of Monkeypox before the 2024 election and 100% vote by mail.",1
"@USNavyEurope While in #Latvia Crew members will pay to have sex with men, women and children. Some crew members will get infected with an #STD and bring it home to their spouse. #Monkeypox  @StateDept your employees never have sex scandals? Strange.",1
@jimtalbot @insiliconot Wait until they declare monkeypox a pandemic globally and start enforcing lockdowns and restrictions on October 28th.,1
"As monkeypox hits California's LGBTQ community, activists say not enough is being done _URL_  [Hmmm. Too much is being done. That's how monkey pox gets around. Knock it off, guys.]",1
I like when we are supposed to pretend it's not 99.9% being spread by multiple partner butt sex with people who have OBVIOUS penis and anus sores.  Why do we have to say stop having sex with people who have pustules on their genitals?!? Why. Is. It. Necessary? #Monkeypox _URL_,1
"Last I heard, Wuhan Virology Labs is busy working on #monkeypox 'gain of function' to make it more contagious &amp; lethal. _URL_",1
@mildanalyst The Wuhan lab was also working with monkey pox studies.,1
"@TheWuhanClan Bill Gates say 400 million will die from monkeypox in the next year...great time coming, and I have the pdf",1
@NMadeinNZ Ole Billy has been banging on about Marburg and monkeypox for a few years. His 'predictions' are actually disclosure.,1
They said the Monkeypox get spread through kissing and sex…gon have bumps and rashes and shit around your genitals. Just stay away! _URL_,1
@CraigLord2022 No one should comply with any moneypox lockdowns. All planned tyranny,1
They didn't kill enuf of us so now it's monkey pox. Coincidence? via @NYTimes _URL_,1
Over 600 confirmed cases of monkey pox :monkey: in America over 160 cases in NYC as of Friday July 8th. More than a quarter of the case are concentrated in NYC and specifically Manhattan borough. This virus has evolved. It is not classic monkey :monkey_face: pox it appears to be STD in nature :microbe:,1
@ZubyMusic Yes kept my self magnogamous with my wife and didn't catch any STDs including Monkey Pox. Mission accomplished.,1
@backtolife_2023 This is what happens when the public don't fall for the Monkeypox nonsense.,1
"@ZubyMusic Unfortunately the Wu-Hawn Lab is currently working with monkey pox… So I'm sure they'll make it much more transmit-able, and send it out to the public for another go round",1
@TODAYshow Americans aren't putting up with this :pile_of_poo: any more. You tried with monkeypox; now a new variant. Take your variant and shove it. #NoMasks #NoShutDowns,1
"Here we go again. If it weren't bad enough that we created many COVID testing billionaires, we now have people peddling unnecessary monkeypox tests to target those who believe hype. I'm sure they're also lobbying government to mandate insurance pay $400+/test like did w/COVID. _URL_",1
"@kimmie_c_ That's so disingenuous. The pride month crowds who have anonymous sex with 20 strangers a week are getting the pox. Don't want Pride Pox, er Monkey Pox, don't bend over for Tom's Harry Dick.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkey pox Hotspots Monkey pox cases have risen in two major cities following 'Pride Month.' _URL_",1
I'm genuinely wondering how running makes sense in this monkey pox person's head... would be crazy if this was all just a stupid hoax to get us on lockdown again,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@Wef first worldwide #bioterrorist organisation !! #dealers #Pfizer #Ivermectine !! @ProfKlausSchwab is #MonkeyPox ' Chief, both with #Gates !! _URL_",1
Democrats are setting the stage (Monkey Pox and probably another before November) so they can set up the same scenario as 2020. We just can't let them do that. _URL_,1
@zoenone0none Guess who is doing research on monkey pox? Wuhan Lab of virology!,1
"@ZubyMusic It's not over. In fact, the Wuhan lab (same one that made C19) is now working on the Monkeypox Virus. M, strange we now have an outbreak when we learn that is their new virus of interest.",1
"@cwt_news BREAKING: Photo of the Artist Formerly Known as COVID-19 released. COVID-19 and his hometown Wuhan Lab have released a statement: ""Ninja-19 Variant isn't the real COVID-19 and shouldn't be taken seriously like Beta, Delta, Omicron, Gamma, Monkey Pox and other real variants.""",1
Notice how the Monkeypox pandemic stopped when everyone stopped paying attention to it. There's a lesson in there somewhere.:thinking_face:,1
"So supposedly, the monkey pox comes from gay men an it's spreading like a wild fire in New York City :face_with_rolling_eyes:",1
"@CroninChrysan @CDCDirector Dr. Cronin, #CDC dissem'g misinform'n re:Monkeypox CDC knew (fm SARS &amp; MERS)how to stop COVID2 by Jan'20 (genome sequenced/public- 1/2/20) but lied See my profile 4 peer reviewed refer's re:masks/vent/hum/temp CDC-degrading trust! IS CDC purposely spreading disease? If so, why? _URL_",1
"@risetoflyy Jackie, your predictions are usually correct. Are they doing the monkeypox lockdowns this summer and then cyber polygon the winter? Canada already has major power outages. And the media is pushing monkeypox",1
Look for Tucker Carlson - proof the 'Monkey Pox' is a man-made virus. Now what kind of computer NERD would mess about with vaccines that DON'T work against a man-made virus _URL_,1
@BostonGlobe 99.99% marked safe from monkeypox by not participating in gay bathhouse orgies,1
@kimmie_c_ 99.99% marked safe from monkeypox by not participating in gay bathhouse orgies,1
@NationwideRadio There is no monkeypox. Stop disrupting the soical order with your lies.,1
Wait Monkeypox is an STD _URL_,1
@horny_antifa @BriannaWu Monkey Pox is an std.,1
"@SituationJones @molsjames Yeah...Monkeypox."" The virus transmitted almost always by men having anal sex with other men. :face_with_rolling_eyes:",1
monkeypox ninja shit fuck! anybody else sick of this shit?,1
"@davidhogg111 We have been in all out war with your Employer the Deep State for almost 5yrs now and many of the People who received Safe and Effective will find out they have HIV and will be told they have Monkey Pox, You know your people with the green hair and no morals",1
"Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots BIDEN PROMOTES DISEASE FESTS AND DESTROYS AMERICA WITH INFLATION, LOSS OF ENERGY INDEPENDENCE, KILLING ECONOMY, BORDER CRIME, DEPLETING MILITARY &amp; DEFENSE, ETC. @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@TheHonorableAT No, it's not. MonkeyPox falls within the family of viruses as smallpox which itself is an airborne virus. _URL_",1
"So after PRIDE _URL_ the US , round the Globe, a rise in monkeypox exploded.Aphorism: be sure your sin will find you out.",1
@1NewsNZ Ardern most bf back??? Was MONKEYPOX not a virus under gay people like Robertson??? Is he maybe one of the cases??? Better look in him 1News???:pile_of_poo:,1
"Don't put your focus on the monkeypox shit. Its all bull shit at this point, 2 &amp; a half years into this whole major medical fraud... now known as the great...#Scamdemic. Please trust your intuition &amp; join us in the fight for our freedoms. Its not too late as long as we all unite.",1
@duncanc23166541 @DominiqueTaegon @UKLabour Let's see how well this ages.. We know the @WHO are meeting this month to discuss monkeypox lockdowns...Boris has been ousted for a reason.,1
"@NickRowan16 @Bossy_Leah Bro, no one cares if you are anonymously sucking off dudes at rest stops …. that's between you and your wife  But be mindful of monkeypox",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Multi-Country Monkeypox Outbreak: Here's What You Need To Know _URL_ via @Healthy Wellbeing ,Quit these fear mongering for corrupt, greedy politicians , and their friends in the pharmacy industries profits and NWO population control&gt; People are not buying it!",1
"@Antonio_Caramia @tigresseleanor @Dr_D_Robertson @lisa_iannattone @c_drosten @AnnDePa @NjbBari3 @YouAreLobbyLud Why is the topic of what's in the Covid Vaccines not explored? As there is enough information out there that questions the ingredients, which are contributing to Monkeypox.",1
"@CP24 You mean for another SCAM like covid, maybe monkeypox-- to ensure more people get the deadly immune system destroying vaccines-- Remember-- the Great Reset Agenda is about DEPOPULATION -- These globalists have ZERO regard for your health",1
Leaked Document Between Bill Gates And WHO From 2021 Correctly 'Predicted' The Exact Day Monkeypox Outbreak Would Begin – Mic Drop Politics _URL_,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
How (And Why) Monkeypox Spreads Through Sex – Cleveland Clinic _URL_,1
"How (And Why) Monkeypox Spreads Through Sex – Cleveland Clinic. Researchers are discovering that a majority of the cases this year have occurred in the United Kingdom, predominantly among men who have sex with men (MSM). Given _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@Annalisa840917 @gabbystern @WHO If you ask me, I think they are protecting WUHAN lab.. did you happen to see the study they put in a paper. Just so happened to be playing with monkeypox and the study published in February. Now all of a sudden it has over 50 mutations and is highly transmissible? BS I Say _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
We didn't buy the 6th wave. We didn't buy Monkeypox. We're not buyin' this one either. _URL_,1
"@markojvwrites So you only follow the scientist(s) not the actual science. Ok, that makes sense. Don't forget to double mask, protect yourself from the monkeypox by putting an add'l mask over your butt.",1
"@zenjentree Monkey pox didn't scare us, so they have to find another way to market all those vaccines they need to sell.",1
Monkeypox is shingles - a side effect of the COVID jab. Do not be fooled peeps. You do not need more jabs  _URL_,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"THE NEW AIDS Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots. :face_with_tears_of_joy: Maybe they should change the name to Analpox?:face_with_tears_of_joy: _URL_",1
Yes #monkeypox shows the same cracks in pandemic preparedness and health equity &amp; the utter disregard for the imp of $$ for #STI services- in the US and globally. It is not the CDC or WHOs fault- the scientists have been begging for $ for decades.  _URL_,1
@ZubyMusic It's a good thing I took precautions. Monkey pox is real. Wear your butt plug and save lives. _URL_,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Damn, these liberals are going to tolerate and love themselves to death Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism  _URL_",1
"The perils of being like woke homeau Truduck ! Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@Kevin5740Arnold @GaiasEarth @joncoopertweets Lost? You misspelled democrats cheated. Fear mongering ?? Lol. Right….because GOP is in power and scaring people with Russia, COVID19, monkeypox , lockdowns, climate change etc…lol. what you are doing, it's called projecting. Get your head out of your ass my man",1
"@TrueNorthCentre But this is what they get ... The perils of being like woke homeau Truduck ! Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@PickingPeaches1 I guess monkey pox, rabbit plague and bird flu weren't scary enough. Ninjas are super cool, so that won't work either.",1
"Memo to Westminster and Corruption Bay: Don't even think about another lockdown.  Because next time we'll know a) it doesn't work, b) it's not really about Covid, Monkeypox, or whatever you dream up next. _URL_",1
"@MandateMasksNY @myrabatchelder They'll be putting infectious (and extra-deadly to kids) monkeypox pustule juices into NYC schools soon.. and the Black Plague after that, if that's what it takes to keep the planet-killing capitalism rolling for our ""public servants"" untaxed billionaires..",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_ Hmmmm, You remember how they said it spreads! Now we know!",1
"@Not_the_Bee AIDS, now monkeypox… seems like the primates are going to eventually win if they keep passing diseases on to those with compromised immune systems due to their sexual perversion and drug-fueled lifestyles. _URL_",1
I might look at porn on Twitter about 40 minutes a day but no sex outside my long term relationship is coming our way until this monkeypox thing is finished… #gay #nyc #Monkeypox #monogamy,1
"@Debr1049Debra @BostonGlobe Agreed. AIDS epidemic proliferated by Tony Fauci throwing shit at the wall trying to make it stick, same as w covid. Now, like AIDS, monkeypox is mostly preventable by just not engaging in degeneracy. Clown world is turning into shameful to live in world.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_  If one chooses to have sex with monkeys expect ""monkeypox"". If one chooses to have disgusting sex with the same sex, ""monkeypox"" is getting off easy.",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
@FoxNews According to the CDC the only way monkey pox is transmitted is if some idiot engages is sexual activity with a person who has massive open sores all over there body.... there is nothing the government can do to prevent stupidity,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
@BaconOverHoes It's not funny at all. Picking and choosing when to be sex positive is not a thing.  Part of sex comes STIs (and more recently monkeypox) and if you're being responsibly and informing partners and asking the right questions then that's all I can ask of you.,1
@BillGatesFanz @WHO There trying hype the monkey pox emergency again with a meeting on the 15th unbelievable,1
@FoxNews Monkey pox seems to be restricted to certain folk engaging in some naughty practices. Am I right? The other thing I heard was that unnamed unused cheap medication called ivermectin is a silver bullet for it. Is that right?,1
"Gov/big pharma: ""People aren't falling for it anymore, what do we do to keep up the fear..and our profits?"" Gov think tanks/media/marketing: ""Right, Monkeypox out Ninja covid in!"" Big Pharma: ""Catchy. K'ching! We'll get tweeking!"":winking_face::winking_face:""Hey Bob where's those out of date vaccine's?""",1
"@mmpadellan You all better fine tune monkey pox or Covid 121 to allow for all your ballot box stuffing again. Because 80 million voted last time and after the current idiot has destroyed America in 18 months, probably 100+ million will vote in 2024 for Trump.",1
"@1NewsNZ Give J-Nasty time, ffs. First case of monkey pox is here, so now she can do her fake-empathy act, lock the country down and kill off the entrepreneurs and small businesses she missed first time round #f•••offArdern _URL_",1
"WHO WAS THE GUY IN CHARGE OF RESEARCHING AIDS BACK IN ANCIENT HISTORY, YOU KNOW THE 1980S? I'm starting to think there may be a really easy way to avoid getting monkeypox _URL_ via @Not_the_Bee",1
@jubillee1 @TheLaurenChen It is depravity. Little girl will be lucky if she doesn't contract monkeypox from that degenerate plastic butt-sex monster,1
"We have the first case of anothercon, monkeypox, arrived in NZ. Oh please Another distraction",1
"@catturd2 Yes MORE COVID VERSIONS - and the dreaded MONKEYPOX OF DOOM!!! get your mail in ballots ready - a helpful person will be around to pick them up for you soon. unless you vote repub, in which case they will throw them ballots away! lol",1
@hshLauraJ Monkey Pox should be called money pox.,1
"Did Russia engage in biowarfare against the world? Asking for a friend. The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
@SamJack46067275 nz news going on about monkey pox which is caught same way as Aids..,1
"LGBTQ PRIDE MONTH GONE, MONKEY POX ARRIVES. NOT NICE TO FOOL WITH MOTHER NATURE, WOULD BE MY BEST GUESS???",1
"""Monkeypox Can Be Airborne, Too - The New York Times"" _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"Monkeypox is NOT AN AIRBORNE virus, it's transmitted though direct contact with infected bodily fluids from animals/humans similar to HIV/AIDS. It has a very limited potential for epidemic spread. A mask is worthless, just wash your hands.  _URL_",1
"@newsmax Nice 2 for 1 there with incorporating both the COVID scam and the Climate Change scam into one story. Excellent work. But, I think I saw this plot line already in a 1980s B-movie. Nice effort though. Bold! More points if you'd specifically mentioned the Monkey Pox scam too.",1
"If it involves celibacy or any other sort of sexual self control, you can bet that anti- #PurityCulture liberals or progressives who support #SexPositive mumbo jumbo will mock or ignore. :face_with_tears_of_joy: - #stds #stis #monkeypox #celibacy #emptyThePews #exvangelicals #exvangelical _URL_",1
"Has #Australia ordered some #MonkeyPox vaccine? It would appear that this is another virus that has changed transmission from original (ie definitely airborne, children &lt; 10yrs positive). Doubling numbers in 8 days. @AlboMP",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots   _URL_",1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"@ZeeOneNZ Careful sharing that picture, you'll have Jacinda locking us down convinced birds can spread monkeypox :rolling_on_the_floor_laughing:",1
@TheNzRocketeer @1NewsNZ Gay and bi-sexual men seem to be getting monkey pox which points to sex being the main form of transmission. Sex ban for all.,1
"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo  don't be having sex with strangers and you will be fine",1
"@Steve_Sailer Remember, in ""monkey pox"" the ""k"" is silent.",1
@AWokeZombie Try to find out if they printed the ballots for November ....yet... you know monkey pox is going to make us use paperballots... last time they started printing them in March.,1
"Ummmm gross? Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
FIRST  CASE OF MONKEY  POX FOUND IN TEXAS.  SYMPTOMS  ARE THE SAME  AS HERPES.... SPREAD JUST LIKE HERPES.  BODILY FLUID.  SEX. KISSING.  CLOSE SWEATY CONTACT...,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
"Getting monkeypox from sex in bath houses is the epitome of Play Stupid Games, Win Stupid Prizes In Biden's America, the stupidest people call the shots. It has been 30 years since the Dems have proferred even a marginally competent candidate. Water circling the toilet bowl... _URL_",1
"The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_ via @Yahoo Planned action by this Administration to allow the excuse to lock down the Country before the Nov Elections..",1
"@DrEliDavid @TroyMey26785937 The Wuhan Institute of Virology is currently working on the primate version of bio weapon , the Monkey Pox ….",1
Oh good the mainstream media is continuing to scare the crud out of people with more made up variants No I'm not worried about monkey pox  Wake up people _URL_,1
CERN created Covid and monkey pox,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
Do NOT worry—Monkey pox is only transferable to those who enjoy packing anus chocolate on the weekends…. _URL_,1
I really hope that the nonsense with lockdowns and the rest of the monkeypox would not be on the agenda for this fall. :folded_hands:,1
@NMadeinNZ Well she's on the record saying she won't which means she absolutely will try. But lock us down for what? Covid? No one cares about that anymore. Flu? Noone will tolerate being locked down over that. monkeypox? Like to see her try lock nz down over an std :face_with_tears_of_joy:,1
@ZubyMusic Funny how nobody mentioned monkeypox in 2021 even though it was flaring up too :clown_face:,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"@gabbystern @DrEricDing @WHO You STILL have the old tweet up saying that Covid isn't airborne. #CovidIsAirborne. Fix your comms. You aren't telling people that monkeypox is airborne, even though your website said it was airborne until recently and is is. Fix your comms.  Stop misleading people.",1
@blakestonks Not a huge move between now and September and then they'll introduced some monkeypox BS and things will tank again until late 2023.,1
"@RioSlade The best are N- or KN-95s (which I am sure you know), but probably a good idea to wear protective glasses, since the virus is airborne. Probably would help with monkeypox, as well.",1
@gabbystern Looks like what he wrote is accurate -- but what's worse WHO still isn't giving out accurate information about monkeypox. Maybe start telling people it's airborne? P.S. Why is WHO not telling health care facilities to wear P100/FFP3 respirators 100% of the time for Covid?,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots:face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear::face_screaming_in_fear:NOONE SHOULD BE SURPRISED:face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting::face_vomiting: _URL_",1
@abcactionnews @SarahHollenbeck @AraizaReport :police_car_light:PLEASE! Don't spread misinfo re #monkeypox! It IS something to be *very* concerned about. :eyes:below &amp; FOLLOW @DrEricDing re #monkeypox AND #COVID19—*BOTH* ARE AIRBORNE. Dr. Ding's a trusted expert who's spoken out when others haven't. _URL_,1
@ZubyMusic They'll do another wave of covid when flu season comes around in the autumn/winter then go full bore with monkey pox.,1
"Here's some eye opening information, which suggests it is best to avoid lots of sexual partners and any group sex for the foreseeable future. Monkeypox is exploiting these channels. Remember, many folks are getting mild cases and telling themselves they don't need to isolate _URL_",1
"Is it slow? Or is it deliberate? How do we get to 100% mail in ballots and harvesting votes  @CDCgov @WhiteHouse  The U.S. May Be Losing the Fight Against Monkeypox, Scientists Say _URL_",1
"CDC/ WHO swear on everything holy that monkeypox is not airborne &amp; that public doesn't have to worry about asymptomatic spread, it's just gay men's disease. _URL_",1
@eugyppius1 I'm currently refraining from homosexual sex in order to Stop the Spread of monkeypox and Flatten the Curve because We're All In This Together.,1
@FoxNews Monkey Pox ??? Bullshit.,1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_ No surprise. Just confirmation on how it spreads! Truth Always! #inJesusname",1
"KARMA! Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots _URL_",1
"@Independent Bullshit The useless dangerous covid experimental jabs and boosters are responsible for all the people in hospital with covid, blood clots, aids, monkey pox etc. Covid Unvaxed people are healthy and have good immune systems",1
@covid_parent It is a complete and utter coincidence that the source of Monkeypox is the same lab as Covid. If you say different i will literally kill myself.,1
@TroyZapalac Don't forget the monkeypox backup....just in case covid doesn't do the trick this time,1
"so monkeypox is basically a gay people sickness, straight people count your days",1
@nypost Not hearing any monkeypox spread among monogamous persons...,1
"@JeffSonich @JesseDamiani @StrictlyChristo Monkeypox has always been airborne, and every document about it said that as of 2019. The corrupt jackasses at WHO and CDC have started scrubbing the pages which admit that it's airborne, so they can pretend it isn't, but people saved the pages.",1
@dumbass_emo @JesseDamiani They're just lying flat out in order to infect more people. It's deranged. Every document about monkeypox up through 2019 said it's airborne. #MonkeypoxIsAirborne. NYC presser is flat out disinformation.,1
@NewshubNZ Don't worry. It will only affect the vaccinated... and only a proper lab test can tell the difference between shingles monkeypox chickenpox sheeplepox :beaming_face_with_smiling_eyes:and any other pox BS they try to spread. Remain unafraid. If I believed everything my government told me then I should be dead _URL_,1
Can you still get the monkeypox from protected sex? Is it also spread from skin to skin contact or does it need to be an exchange of fluids ?,1
@justin_hart Over 90% of the monkeypox cases are due to man-on-man sex. But nobody is calling for closing bathhouse. Our public health leadership is completely incompetent. But the pandemic already proved that.,1
"@covid_parent I am confused, I thought you had to rub bodies to get monkey pox? Is it airborne now??????",1
"The Wuhan lab, the alleged source to the SARS-CoV-2 outbreak is apparently working on genetically modifying Monkey pox. Given their track record, should this really be permitted?",1
"Monkey pox hahahahahahahaha you think I'm buying that sh""t I don't think so",1
@CaldronPool They are reverting back to their Tried and proven method..monkey pox isn't scaring anyone so covid fear mongering is back..#ThePeopleAreRising we are winning and governments are getting scared..,1
SO I just watched a long video about the Covid virus and how it came about. But more importantly let's not forget our Great Leader publicly announced ....There is another pandemic coming. Which will probably be the Monkey Pox. It is said they are working on it in China right now.,1
"@actualham At this point, the CDC's lack of clear information to the public &amp; HCW's that #COVIDisAirborne like TB or measles can only be understood as a political act. #monkeypox is also airborne - not a STD, people. Best info comes from non blue checks, too. Bumpy times ahead. _URL_",1
"Sodomy, male on male, causes monkey pox. Abnormal behavior has consequences. _URL_",1
"@nationalist66 I think so too but there isn't enough of us to get a majority. The media is blocking the truth from getting to those who are not online.  And there are those online that think everything is legit from the ""pandemic""to monkey pox.  We're fighting a losing battle so many zombies.",1
Prediction: Monkeypox will rapidly evolve to be  - more airborne (reference 1 below) - more infectious on surfaces etc *and* - more severe:  - respiratory outcomes  - number and severity of skin lesions.  - mortality (due to uncontrolled spread). 1/:thread: (will finish in a few hrs),1
"Just One Week After End of 'Pride Month,' Liberal Cities Are Monkeypox Hotspots via @WestJournalism _URL_",1
i stopped having sex just in time to miss monkeypox _URL_,1
"Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...  Democratic are destroying our nation :United_States: and controlling our lives",1
"@8_27J @MarcelaErcia @masich_m @MP4USA @laura_7771 @nanavet3 @gramyc44 @Fran09637399 @DoraDallas6 @Jexyka_3 @CaP21B @cinarte1956 @BB_Scats @iv_inJ @Ecomemory1 @JJemiola @rdrhwke @baddaddee @RealWolf72 @PhillyFan1221 @KRSLUSA @JVER2ME @jeffrocks60 @Bell2024_ @texasrecks Things that don't worry me: covid, monkey pox, sudden death, Ramsay Hunt syndrome... Things that do worry me: Gates, Schwab, Blair, WEF, money printing, global agendas to restrict our freedoms...",1
