user_account_age_months,user is verified,user has url,retweet_count,reply_count,like_count,quote_count,followers count,following count,tweet count,listed_count,class
132,0,0,0,1,0,0,726,699,5693,1,0
104,0,1,3,5,14,0,8495,1125,51541,3,0
82,0,0,0,0,0,0,161,224,3669,0,0
41,0,0,0,0,1,0,319,141,5572,2,0
9,0,0,0,0,4,0,727,485,35298,5,0
152,0,1,0,1,1,0,6948,903,137617,21,0
150,0,1,0,0,0,0,1982,4064,73275,1,0
50,0,1,1,0,9,0,4108,2388,82104,26,0
5,0,0,4,1,22,4,1186,102,242,0,0
162,0,1,0,0,3,1,1694,374,30941,22,0
12,0,0,0,0,1,0,159,433,2879,3,0
112,0,0,0,0,0,0,1635,4997,36338,0,0
164,1,1,96,47,286,22,82770,3837,21064,1122,0
166,1,1,4,2,17,0,16020,817,252178,469,0
110,0,0,6,6,115,1,908,751,27288,16,0
151,0,0,0,0,0,0,167,66,4613,0,0
4,0,1,0,0,0,0,229,5,1716,0,0
4,0,0,0,0,1,0,5,54,1226,0,0
24,0,0,1,1,0,0,1963,2946,25514,13,0
159,0,0,4,0,5,1,19032,20926,53195,20,0
107,0,0,0,1,5,0,1363,1172,7570,18,0
5,0,0,0,0,2,0,118,578,12620,3,0
149,0,0,0,0,1,0,400,875,28476,27,0
148,0,1,0,4,1,0,2717,758,334803,33,0
39,0,1,3,0,1,0,1025,431,1192,18,0
140,0,1,0,2,2,0,4084,918,15717,12,0
24,0,0,0,0,1,0,170,224,3806,0,0
20,0,1,0,1,6,0,116,111,8098,0,0
78,0,1,0,0,0,0,834,806,11420,2,0
133,0,0,0,0,0,0,570,1356,10025,23,0
156,0,1,0,0,0,0,3115,4999,229291,29,0
160,0,1,0,1,0,0,463,514,33686,6,0
18,0,1,0,0,5,0,455,246,49075,4,0
138,0,1,0,1,0,0,373,331,24305,2,0
50,0,1,0,0,1,0,1678,1387,194,8,0
50,0,1,0,0,0,0,1678,1387,194,8,0
159,0,0,0,1,0,2,886,668,61724,11,0
47,0,1,4,1,35,0,10469,9,1026,99,0
160,1,1,16,33,79,6,82213,785,15038,1345,0
81,0,0,0,0,0,0,4827,2355,27980,5,0
68,0,0,1,0,2,0,172,476,853,3,0
28,0,1,0,0,0,0,407,242,14622,0,0
112,0,0,0,0,0,0,3881,3226,238319,23,0
42,0,0,0,0,4,0,486,331,2408,0,0
52,0,1,0,0,2,0,779,311,125994,50,0
19,0,0,0,0,0,0,36,725,309,0,0
2,0,0,0,0,0,0,14,74,33,0,0
81,0,0,0,1,2,0,775,488,51334,2,0
2,0,0,1,0,0,0,14,130,856,4,0
87,0,0,0,0,0,1,165,130,15989,0,0
66,0,0,0,0,1,0,3116,2283,44339,25,0
26,0,0,2,0,3,0,2011,505,51172,7,0
54,0,1,0,0,2,0,2568,3206,3532,0,0
4,0,0,1,0,1,0,8,14,45,0,0
3,0,0,0,0,0,0,156,211,8695,0,0
159,0,0,0,0,0,0,389,1445,3179,6,0
117,0,0,0,3,2,0,10508,10616,104722,4,0
146,0,1,0,0,4,0,816,566,23072,35,0
158,1,1,5,0,4,0,25815,172,40058,760,0
49,0,1,1,0,8,0,5273,531,1742,17,0
132,0,1,6,0,11,0,2512,3492,44573,29,0
166,0,0,0,0,4,0,98,58,23375,5,0
48,0,0,0,0,0,0,266,261,103,14,0
159,0,1,1,0,1,0,2234,3494,9545,30,0
132,0,1,0,0,4,0,1164,155,20310,9,0
140,0,0,0,0,0,0,951,759,57316,2,0
33,0,0,0,0,1,0,255,250,5958,0,0
166,0,1,0,0,0,0,92,142,235,2,0
105,0,0,0,0,1,0,239,320,20418,3,0
47,0,1,4,1,10,0,4352,1623,4487,25,0
2,0,0,0,0,6,0,873,202,3070,3,0
164,0,1,3,2,47,0,18862,3628,38624,297,0
123,0,1,1,1,2,0,9595,2690,115092,18,0
137,0,1,0,0,6,0,643,899,25036,1,0
164,0,1,1,0,5,0,14733,20699,193570,178,0
26,0,1,2,10,11,18,3227,370,8782,12,0
160,1,0,4,0,11,0,12738,6361,26383,351,0
9,0,1,0,13,44,0,25714,1192,1887,103,0
7,0,1,0,0,0,0,8,0,5335,1,0
16,0,1,0,0,0,0,9195,95,3353,82,0
3,0,0,0,0,0,0,142,565,2830,0,0
143,0,1,3,0,7,0,8328,674,60861,244,0
139,0,1,1,0,1,0,2829,724,11147,17,0
112,0,1,0,1,1,1,449,737,38782,1,0
156,0,1,3,22,28,12,56090,395,84636,171,0
3,0,1,23,2,70,6,1265,1435,2652,1,0
62,0,1,1,0,1,0,378,1736,2981,5,0
41,0,0,0,0,0,0,226,1020,6063,0,0
149,0,1,0,0,2,0,1407,360,3278,28,0
2,0,0,0,0,0,0,25,56,709,1,0
52,0,1,0,0,0,0,779,311,125994,50,0
121,0,0,0,1,0,0,1401,1608,308012,11,0
161,0,0,0,0,0,0,284,202,8543,0,0
141,0,1,2,2,18,1,9733,947,14620,53,0
159,0,0,0,1,3,0,708,1033,54250,7,0
24,0,0,0,0,0,0,113,354,21493,0,0
103,0,1,1,0,3,0,119,230,4311,1,0
159,0,1,0,1,0,0,1176,1394,42270,7,0
156,0,1,0,0,0,0,1025,498,96394,4,0
7,0,0,0,0,1,0,71,59,2156,0,0
153,0,0,0,1,3,0,1146,3556,10479,6,0
143,0,0,1,0,2,2,914,402,287584,9,0
136,0,0,0,0,0,0,5320,873,62040,21,0
144,0,1,0,0,0,0,1561,739,365275,15,0
142,0,0,0,2,1,0,1285,760,343835,10,0
11,0,0,0,1,0,0,330,273,5602,0,0
137,0,0,0,1,2,0,337,247,2264,0,0
32,0,0,0,1,4,0,776,251,8171,0,0
139,0,0,1,1,10,1,725,791,10475,1,0
27,0,0,0,0,1,0,521,717,4768,1,0
39,0,0,0,0,0,0,688,1519,47492,1,0
140,0,0,0,0,1,0,196,341,35295,2,0
159,0,0,0,0,0,0,366,1972,2853,1,0
31,0,0,29,10,108,3,20564,5854,36780,29,0
16,0,0,0,0,1,0,49,240,842,0,0
16,0,0,0,0,0,0,232,363,38533,2,0
57,0,0,0,0,0,0,1,39,116,0,0
159,0,1,0,0,1,0,104,294,4629,1,0
109,0,0,0,0,1,0,219,416,16951,10,0
6,0,0,13,4,102,0,5402,1187,34662,86,0
122,0,0,0,0,0,0,3211,2873,118020,30,0
160,0,1,0,0,0,0,772,2127,38080,38,0
116,0,0,0,0,0,0,96,74,16547,0,0
160,1,0,1,1,9,0,12738,6361,26383,351,0
159,0,1,4,0,35,2,79338,474,4570,226,0
109,0,0,0,2,9,0,1159,466,9532,1,0
137,0,0,0,0,1,1,1158,715,83681,4,0
16,0,0,0,0,0,0,102,460,4274,1,0
160,0,1,0,0,0,0,1017,668,21920,10,0
24,0,1,0,0,6,0,460,387,11191,3,0
161,0,0,0,2,19,0,1503,1298,90225,13,0
2,0,1,0,1,2,0,71,13,1109,0,0
31,0,1,0,0,2,0,279,608,2691,0,0
111,0,1,0,1,8,0,510,559,784,0,0
172,1,1,1,5,8,2,294733,1590,354496,3155,0
183,1,1,0,2,0,0,111812,480,122479,1124,0
103,1,1,0,0,0,0,5856,153,30215,113,0
12,0,0,0,1,0,0,1,36,27,0,0
3,0,1,1,0,2,0,766,1045,567,0,0
95,0,0,0,2,22,0,3146,1358,20716,12,0
138,0,1,5,1,37,0,2390,596,28206,9,0
159,0,0,0,0,0,0,529,1385,32529,46,0
44,0,0,0,0,1,0,3206,4962,20991,1,0
137,1,1,1,0,2,0,10805,1829,30519,249,0
21,0,1,0,1,2,0,2811,308,6522,20,0
164,0,1,0,0,2,0,11042,7368,22091,57,0
144,0,0,1,0,6,0,265,1005,3926,2,0
107,0,1,0,0,4,0,234,117,2764,2,0
158,0,1,0,1,2,0,1831,698,151888,18,0
58,0,0,0,0,0,1,1542,1067,48678,0,0
115,0,0,0,0,0,0,2632,505,92720,1,0
158,0,0,0,3,1,0,474,448,48999,8,0
156,1,1,1202,550,14561,73,835730,3606,131065,2202,0
145,0,0,0,0,1,0,684,459,10324,41,0
30,0,0,14,0,67,3,7574,429,63737,9,0
118,0,1,0,0,0,0,20358,21744,556265,341,0
113,0,1,2,0,21,0,36904,2266,24012,35,0
159,0,1,0,0,0,0,268,494,4657,2,0
113,0,0,1,0,8,0,28755,2486,128754,922,0
171,0,0,0,0,0,0,650,2416,26926,8,0
82,0,1,0,4,8,0,209,116,895,8,0
10,0,0,22,74,441,4,26592,304,23073,30,0
124,0,1,0,0,1,0,5642,5948,13868,214,0
76,0,0,0,0,10,0,4413,1058,7162,10,0
107,1,1,1,2,10,0,6389,1346,23156,122,0
107,1,1,1,2,14,0,6389,1346,23156,122,0
32,0,0,0,0,4,0,110,169,3389,0,0
31,0,0,3,0,31,0,65,72,595,0,0
26,0,1,4,0,30,2,12749,1454,277382,55,0
57,0,0,0,1,3,0,403,417,20232,0,0
30,0,1,0,0,0,0,249,1,23294,2,0
3,0,0,0,0,0,0,53,455,481,0,0
162,0,1,0,0,0,0,957,658,147,41,0
27,0,0,0,0,0,0,6,13,1110,0,0
129,0,0,0,1,0,0,290,244,276814,12,0
149,0,1,73,15,76,168,120714,339,44397,228,0
41,0,1,0,0,0,0,275,260,1136,0,0
8,0,0,0,3,11,0,224,381,1569,0,0
35,0,0,53,0,272,2,782,658,61298,2,0
167,0,1,0,0,3,0,4081,1004,155632,333,0
116,0,1,3,0,8,1,3513,831,94583,3,0
86,0,0,0,0,0,0,731,570,290517,15,0
38,0,1,0,0,0,0,204,175,2476,1,0
41,0,0,10,0,83,1,3444,1352,50303,5,0
142,0,0,0,0,0,0,894,1934,16145,30,0
100,0,0,1,0,4,0,2335,645,17206,50,0
3,0,1,5,1,18,0,1265,1435,2652,1,0
5,0,0,0,0,5,2,11,33,21,0,0
164,0,1,17,2,53,0,18862,3628,38624,297,0
130,0,0,27,9,178,1,5879,1347,42033,38,0
32,0,0,4,1,0,0,712,398,73610,3,0
133,0,0,0,0,1,0,413,135,74984,4,0
33,0,0,0,0,0,0,6329,6926,42406,5,0
44,0,0,0,0,0,0,521,989,8305,2,0
56,0,0,0,0,0,0,26,682,16282,0,0
159,0,0,1,1,0,0,154,570,51226,2,0
47,0,0,4,3,26,0,7464,6934,71175,14,0
80,0,1,0,0,0,0,45,1167,2986,0,0
23,0,0,0,0,0,0,45,14,348,0,0
87,0,0,0,0,0,0,2,2,7030,0,0
5,0,0,0,0,0,0,0,0,102,0,0
50,0,1,0,0,0,0,843,2250,52478,1,0
112,0,0,0,0,1,0,250,753,11009,3,0
181,0,1,1,0,1,0,2118,2909,446219,158,0
137,0,0,0,0,0,0,242,714,16064,0,0
154,0,0,0,0,2,0,63,11,26165,0,0
64,0,0,0,0,1,0,1836,1765,636642,19,0
78,0,0,1,0,1,0,1329,2005,16037,3,0
44,0,0,0,2,6,0,521,989,8305,2,0
101,0,0,12,0,40,0,9023,245,1364,284,0
163,0,1,0,0,1,0,4951,4404,35753,89,0
39,0,0,1,1,1,0,1437,896,152031,3,0
4,0,0,0,0,0,0,86,77,206,0,0
14,0,0,0,0,0,0,291,881,18639,2,0
113,0,1,0,0,1,0,2267,1413,115013,6,0
65,0,0,0,0,4,0,264,400,2156,0,0
138,0,1,0,0,0,0,713,1541,26314,144,0
71,0,0,0,0,0,0,48,173,15615,1,0
113,0,1,0,0,0,0,372,666,11981,0,0
151,0,1,0,0,0,0,808,837,12391,1,0
2,0,0,0,0,1,0,309,459,12297,0,0
162,0,1,0,1,2,0,6349,3599,98596,12,0
52,0,1,0,1,0,0,779,311,125994,50,0
68,0,0,0,0,0,0,42,315,12898,0,0
163,0,0,1,0,0,0,27103,23011,19573,45,0
82,0,0,0,0,0,0,881,1154,51192,14,0
107,1,1,7,9,31,3,6389,1346,23156,122,0
107,1,1,4,1,26,1,6389,1346,23156,122,0
159,0,1,4,2,4,0,2234,3507,9581,30,0
11,0,0,0,0,1,0,4042,561,22450,60,0
91,0,0,0,0,1,0,2037,1165,86115,43,0
91,0,1,0,0,2,1,1072,485,35460,11,0
132,0,0,0,1,0,0,264,278,26156,0,0
160,0,1,0,0,1,0,2499,1133,114380,11,0
7,0,1,0,0,0,0,78,247,4727,1,0
133,0,0,0,0,0,1,1527,291,270545,45,0
69,0,1,0,0,2,0,13576,335,21295,56,0
158,0,1,0,0,1,0,5493,1209,181700,26,0
77,0,0,0,0,1,0,988,239,645,4,0
14,0,1,0,0,1,0,750,439,3585,0,0
160,0,0,0,0,1,0,405,124,45682,5,0
36,0,1,7,0,14,0,218,115,2402,0,0
116,0,1,0,0,0,0,1845,1772,73835,17,0
90,0,0,0,1,1,0,172,758,1041,4,0
2,0,1,1,1,4,1,71,13,1109,0,0
137,0,0,0,0,0,0,750,332,33995,7,0
87,1,1,1,2,9,0,6413,3819,66535,75,0
23,0,0,0,0,0,0,31,129,673,0,0
1,0,0,0,0,0,0,29,178,571,0,0
21,0,1,0,0,0,0,22,67,1811,0,0
111,0,0,0,0,0,0,209,491,44093,1,0
180,0,1,17,1,21,0,10568,2982,138711,415,0
161,0,1,25,6,73,3,1027,1155,96197,18,0
153,0,0,0,0,1,0,1315,186,125615,39,0
87,0,0,0,0,0,0,4212,4621,96415,3,0
2,0,0,0,0,1,0,1476,1619,6296,0,0
157,0,0,0,0,2,0,277,1396,19198,23,0
51,0,0,0,1,0,0,1012,748,23443,1,0
5,0,1,0,0,0,0,17,70,2298,0,0
151,0,1,2,3,11,0,682,998,17194,6,0
43,0,0,0,0,3,0,176,400,7652,1,0
156,0,1,0,0,0,0,3651,1281,45968,14,0
95,0,1,0,1,2,0,1532,2001,47450,4,0
4,0,0,0,0,0,0,331,1192,4897,0,0
54,0,0,0,0,0,0,373,80,55298,2,0
67,0,0,1,1,14,0,8700,961,75039,180,0
120,0,1,1,0,11,0,3272,4988,33761,52,0
152,0,1,0,0,1,0,1451,809,7174,0,0
147,0,1,0,0,0,0,4138,3736,1838759,262,0
15,0,1,0,0,7,0,1764,919,1788,10,0
151,0,0,0,0,0,0,66,203,1122,3,0
143,0,0,10,1,50,1,1540,684,179314,11,0
7,0,1,0,0,1,0,150,43,426,0,0
156,0,1,0,1,2,1,10081,1461,299132,93,0
16,0,0,0,1,0,0,232,363,38533,2,0
156,0,0,0,0,0,0,304,305,18884,3,0
152,0,0,0,0,0,0,1120,694,35084,2,0
41,0,1,1,0,4,0,1689,2276,21546,18,0
144,0,0,0,0,0,0,88,187,101998,2,0
143,0,1,1,0,3,0,563,283,22808,14,0
39,0,1,4,1,11,1,2546,1361,20005,22,0
27,0,1,4,2,13,0,1722,4399,25151,10,0
146,0,0,0,0,0,0,2047,530,232272,9,0
20,0,0,0,0,0,0,46,14,10341,1,0
46,0,0,0,0,2,0,1247,707,64233,13,0
37,0,0,1,4,50,0,933,508,1287,7,0
120,0,1,2,1,4,0,3272,4988,33761,52,0
162,0,1,0,0,1,0,594,637,22180,4,0
4,0,0,0,2,9,0,1884,693,4590,3,0
142,0,0,0,0,0,0,715,609,89728,78,0
5,0,1,0,0,0,0,38,1,103507,1,0
84,0,0,1,0,4,0,1475,854,123575,10,0
164,0,1,125,19,910,11,18862,3628,38624,297,0
151,0,1,0,0,0,0,3591,1396,161978,284,0
155,0,0,0,1,0,0,1133,526,108845,9,0
5,0,0,0,0,3,1,20,20,617,0,0
84,0,0,0,0,1,0,2095,1128,221384,42,0
112,0,1,0,2,5,0,1145,1112,13412,7,0
32,0,0,0,1,0,0,712,398,73610,3,0
153,0,1,0,0,0,0,183,377,29914,1,0
137,1,1,1,0,2,0,8870,4807,24064,204,0
49,0,1,0,0,0,0,1651,1304,59436,0,0
128,1,1,8,47,170,1,24116,206,10524,50,0
50,0,0,0,0,0,0,26,29,40,0,0
120,0,0,5,0,25,0,315,1232,7303,20,0
142,0,1,1,0,6,0,1225,807,25834,5,0
13,0,0,0,0,0,0,24,110,692,2,0
104,0,0,0,0,0,0,63,570,1216,0,0
12,0,1,0,0,0,0,5,1,8767,0,0
0,0,1,0,0,0,0,0,0,2027,0,0
157,1,1,0,0,0,0,322586,19243,95077,191,0
3,0,0,0,0,0,0,879,206,31311,1,0
158,0,0,0,0,0,0,507,720,14019,11,0
165,0,0,0,0,0,0,697,1076,34845,2,0
71,0,0,1,0,2,0,1164,4834,37817,1,0
139,0,0,0,0,0,0,1629,1117,167230,6,0
104,0,0,0,0,1,2,244,374,20753,0,0
13,0,0,0,0,1,0,195,377,694,1,0
42,0,0,0,0,1,0,1766,1100,42805,1,0
68,0,1,0,0,0,0,1953,2529,11128,1,0
139,0,0,0,0,1,0,667,1956,7369,42,0
102,0,0,0,1,3,0,36,354,3723,0,0
4,0,0,0,0,0,0,388,116,9481,1,0
22,0,0,0,0,0,0,357,419,1651,1,0
26,0,0,0,0,0,0,17,276,122,0,0
18,0,0,0,0,2,1,1804,935,26247,1,0
60,0,0,18,1,44,10,3437,369,13881,3,0
28,0,0,0,0,0,0,355,1803,7191,1,0
161,0,0,0,0,1,0,1839,2071,34515,2,0
16,1,1,2,0,2,0,1702,313,527,36,0
4,0,0,61,4,138,0,44208,16860,11866,84,0
4,0,0,0,0,1,0,502,384,8638,0,0
100,0,0,0,0,1,0,1550,2003,38528,7,0
19,0,0,7,1,15,2,10275,746,5550,103,0
68,0,1,0,0,0,0,976,5,7157,25,0
169,0,0,0,1,0,0,937,856,59322,29,0
1,0,0,0,0,0,0,7,169,504,0,0
36,0,0,0,0,0,0,1908,5004,4288,5,0
48,0,0,0,1,1,0,2306,3616,11362,2,0
61,0,0,0,3,0,0,3392,1252,15621,50,0
27,0,1,13,2,208,0,20265,833,44421,148,0
129,0,0,0,3,0,0,258,582,26785,0,0
108,0,1,0,0,1,0,450,590,26160,6,0
142,0,0,0,0,0,0,1184,633,65309,0,0
159,0,1,0,0,0,0,71,474,1607,0,0
62,0,0,0,0,5,0,1379,1077,40119,2,0
119,0,0,0,0,0,0,48,237,463,0,0
1,0,0,0,2,7,0,553,892,2285,5,0
138,0,1,0,2,4,0,20429,2872,118969,66,0
43,0,0,0,0,2,0,169,793,23600,0,0
151,0,1,0,0,0,0,4651,2836,300850,114,0
4,0,0,0,0,1,0,506,259,6952,0,0
3,0,0,0,0,0,0,2,21,935,0,0
23,0,1,0,0,0,0,208,239,5012,0,0
81,0,1,0,0,0,0,277,276,10635,0,0
160,0,0,0,3,0,0,19481,1378,191721,41,0
154,1,1,1,1,20,0,21988,1058,131479,367,0
16,0,1,0,2,6,0,1493,194,3082,2,0
56,0,0,0,1,0,0,905,915,93855,2,0
29,0,1,0,1,5,0,13620,219,7688,21,0
44,0,1,0,0,0,0,1386,1038,20819,0,0
109,0,0,0,0,0,0,2688,1979,18980,2,0
90,0,0,0,0,1,0,399,832,171,1,0
73,0,1,0,0,0,1,221,346,23349,0,0
144,0,0,1,0,0,0,5657,699,570939,61,0
136,0,0,0,0,3,0,1703,913,34545,11,0
135,0,0,2,1,7,2,1092,890,104639,2,0
6,0,0,0,0,2,0,44,387,1799,0,0
42,0,1,0,1,6,0,1766,83,29865,0,0
132,0,1,0,0,1,0,2481,1093,225190,19,0
3,0,0,0,2,3,1,286,340,136,1,0
174,1,1,3,1,5,0,288127,11969,207353,2928,0
148,0,0,1,0,6,0,1247,930,23989,4,0
29,0,0,0,1,0,0,821,597,6179,3,0
109,0,1,0,0,1,0,351,455,9538,5,0
61,0,1,0,1,8,0,3803,938,500,24,0
22,0,0,0,0,0,1,52,76,125,0,0
134,0,0,0,0,2,0,607,2700,68902,14,0
16,0,0,0,0,0,0,166,287,5247,7,1
0,0,0,0,0,0,0,14,39,141,0,1
13,0,1,5,8,111,1,22006,123,11076,43,1
22,0,0,0,0,0,0,311,516,11896,7,1
27,0,0,0,0,0,0,5,63,8013,0,1
118,0,0,0,0,0,0,25,244,1476,2,1
58,0,1,0,0,0,1,97,248,19070,0,1
8,0,0,0,0,1,0,272,252,4666,1,1
129,0,0,0,0,0,0,72,202,2237,0,1
0,0,0,0,0,1,0,9,36,186,0,1
9,0,0,0,1,0,0,627,757,33335,4,1
121,0,0,0,0,0,0,259,114,2878,0,1
0,0,0,0,0,0,0,90,735,403,0,1
3,0,0,0,0,0,0,1239,2264,4550,1,1
30,0,0,0,0,0,0,26,435,861,0,1
52,0,1,0,0,3,0,268,133,9062,3,1
10,0,0,0,0,0,0,72,142,1102,4,1
44,0,0,0,0,0,0,423,930,7172,1,1
5,0,0,0,0,1,0,269,913,117,1,1
17,0,0,0,0,1,0,156,314,6044,0,1
43,0,0,0,0,0,0,1452,131,3416,18,1
27,0,0,0,0,0,0,5,63,8013,0,1
7,0,0,0,0,0,0,49,130,5235,0,1
8,0,0,0,1,7,0,159,209,2487,0,1
79,0,1,1,0,1,0,14302,13432,48025,142,1
125,0,1,0,0,2,1,2179,1732,11543,0,1
2,0,0,1,3,4,1,4354,4716,1115,0,1
163,0,0,0,0,0,0,514,109,108906,18,1
5,0,0,0,0,0,0,0,72,332,0,1
5,0,0,0,1,0,0,360,543,5961,0,1
64,0,0,0,1,0,0,339,308,25020,1,1
157,0,0,0,1,11,0,1184,1514,3621,1,1
60,0,1,1,0,4,0,50,62,154,1,1
35,0,0,0,0,1,0,121,133,4144,3,1
132,0,0,0,1,2,0,16457,1318,74229,424,1
99,0,0,0,0,2,0,352,301,43233,19,1
74,0,0,0,0,0,0,176,389,7581,2,1
111,0,1,0,0,0,0,968,292,16018,2,1
186,0,1,0,0,0,0,338,186,8492,16,1
5,0,0,0,1,1,0,471,604,9700,0,1
2,0,0,0,0,0,0,276,649,1903,0,1
159,0,0,99,16,366,5,59089,2304,54645,96,1
34,0,1,2,1,6,0,3109,3263,858,0,1
7,0,0,0,1,1,0,2790,4965,2077,4,1
124,0,1,0,0,0,0,28,77,309,1,1
24,0,0,1,0,1,0,182,802,889,0,1
129,0,1,0,0,1,0,214,49,21312,0,1
8,0,0,0,0,0,0,0,6,98,0,1
159,0,0,3,1,6,0,27009,28334,301963,29,1
124,0,0,0,1,3,0,3173,4910,18004,2,1
47,0,0,2,0,4,0,394,506,10144,1,1
156,0,1,0,7,19,0,3978,986,60073,12,1
74,0,0,0,0,0,0,336,580,10430,0,1
59,0,0,0,1,1,0,1195,1300,8415,0,1
35,0,0,1,0,1,0,12,143,615,1,1
16,0,0,0,2,1,0,1152,4998,2493,7,1
47,0,0,1,1,1,0,1348,4997,128430,1,1
161,0,1,0,0,3,0,2020,762,27206,28,1
22,0,0,1,1,4,0,2942,2966,5238,0,1
147,1,1,2,0,4,1,53113,8906,171429,1410,1
18,0,0,0,0,1,0,151,137,7754,0,1
10,0,0,0,0,1,0,883,2996,31742,17,1
10,0,0,1,0,1,0,883,2996,31742,17,1
18,0,0,0,0,4,0,1391,2072,36680,8,1
7,0,0,0,0,0,0,30,245,621,0,1
0,0,0,0,0,0,0,4,31,106,0,1
18,0,0,0,0,3,0,1391,2072,36680,8,1
0,0,0,0,0,0,0,4,31,106,0,1
0,0,0,0,0,0,0,4,31,106,0,1
54,0,0,0,0,0,0,19,74,526,0,1
0,0,0,0,0,0,0,4,31,106,0,1
103,0,0,0,0,29,0,4606,4994,152995,5,1
60,0,1,0,0,0,0,269,772,2305,0,1
42,0,0,1,0,1,0,467,818,17064,1,1
6,0,0,0,0,0,0,22,47,1871,0,1
155,0,0,0,0,0,0,5,86,511,5,1
0,0,0,1,0,0,1,4,31,106,0,1
2,0,0,0,0,0,0,16,20,72,0,1
128,0,1,0,1,1,0,1260,2470,4162,16,1
140,0,1,1,0,1,0,961,896,44670,3,1
157,0,0,0,0,1,0,194,358,9129,10,1
3,0,0,0,0,1,0,35,46,2566,0,1
51,0,1,0,1,4,0,368,334,26206,1,1
1,0,0,0,0,2,0,3,73,432,0,1
88,0,0,0,1,0,0,12,71,6328,0,1
58,0,0,1,0,1,0,620,668,29663,2,1
6,0,0,0,0,0,0,28,223,3489,0,1
6,0,0,0,0,0,0,22,47,1871,0,1
17,0,1,62,18,104,4,6489,286,7657,21,1
61,0,0,0,0,0,0,172,589,1667,2,1
71,0,0,0,0,0,0,2,36,474,0,1
88,0,0,0,0,0,0,12,71,6328,0,1
75,0,0,0,0,0,0,98,169,1082,2,1
51,0,0,2,0,2,0,2688,4792,41731,5,1
41,0,0,0,1,0,0,29,279,3092,0,1
119,0,0,0,0,0,0,0,3,798,0,1
137,0,1,18,5,62,2,20660,853,1821,32,1
2,0,0,0,0,2,0,9,113,331,0,1
126,0,0,0,0,1,0,3289,4994,70831,13,1
9,0,0,0,0,2,0,4,78,78,0,1
126,0,1,0,0,0,0,955,1099,457,3,1
66,0,1,0,0,0,0,121,104,30721,1,1
5,0,0,0,1,0,0,17,19,1935,2,1
10,0,0,0,0,0,0,18,18,135,0,1
3,0,0,0,0,0,0,58,124,2599,0,1
23,0,0,0,1,3,0,1210,754,45714,4,1
0,0,0,0,0,0,0,8,50,380,1,1
7,0,1,0,1,2,0,543,310,2145,0,1
150,0,1,0,0,0,0,4203,4994,76029,150,1
3,0,0,0,0,0,0,2,38,297,0,1
28,0,0,2,1,3,0,4453,4187,26076,7,1
128,0,0,0,0,1,0,405,1738,3872,18,1
52,0,0,0,0,1,0,2716,2860,57011,3,1
29,0,0,0,0,0,0,240,1742,39343,1,1
156,0,0,0,1,1,0,587,596,28508,5,1
111,0,0,0,1,1,0,132,429,7098,1,1
24,0,0,1,0,1,0,404,432,9000,1,1
171,0,0,0,0,0,0,213,4802,17254,8,1
37,0,0,0,0,0,0,51,127,14696,0,1
42,0,0,0,0,1,0,642,1558,58860,6,1
144,0,0,1,0,6,0,163,285,15015,2,1
162,0,1,549,134,1724,47,54143,2120,25046,731,1
70,0,0,0,0,0,0,1049,703,26430,13,1
50,0,0,1,4,0,0,141,163,3398,2,1
66,0,1,0,1,0,0,453,617,8846,4,1
9,0,0,3,1,5,0,4117,5002,70642,4,1
61,0,0,0,0,2,0,50,137,1043,0,1
22,0,1,2,0,0,0,184,644,1794,7,1
9,0,0,0,0,0,0,2029,2453,7660,1,1
96,0,0,0,4,5,0,98,348,2603,0,1
151,0,0,0,0,0,0,306,851,1983,6,1
124,0,0,0,0,4,0,203,88,3748,1,1
66,0,1,0,0,0,0,121,104,30721,1,1
21,0,0,0,1,4,0,440,541,12918,3,1
71,0,0,0,0,0,0,23,425,1470,0,1
31,0,0,0,0,0,0,182,147,3961,0,1
3,0,0,0,0,0,0,2,72,1563,0,1
119,0,0,0,0,1,0,99,400,4202,1,1
41,0,0,1,0,1,0,465,718,2379,3,1
100,0,0,0,0,0,0,1648,443,221192,17,1
23,0,0,0,4,3,0,149,56,7811,3,1
1,0,0,0,0,2,0,19,52,159,0,1
29,0,1,0,1,1,0,49,60,3655,0,1
1,0,0,18,3,39,1,1562,3273,2961,0,1
82,0,1,0,1,4,0,3504,4237,65525,15,1
159,0,1,0,0,2,0,658,1365,16234,1,1
160,1,0,0,2,1,0,12738,6361,26383,351,1
147,0,1,0,0,0,0,439,1025,9205,15,1
146,0,1,0,0,0,0,212,95,13999,13,1
15,0,0,0,0,0,0,110,4630,5593,2,1
124,0,0,0,0,3,0,2415,4460,47757,12,1
3,0,0,0,0,7,0,228,317,5466,4,1
69,0,1,0,0,0,0,150,164,5292,2,1
52,0,0,0,0,0,0,1447,1726,103594,7,1
12,0,0,0,1,1,0,71,609,998,1,1
153,0,0,2,0,2,0,1755,239,132753,47,1
96,0,0,0,0,2,0,141,554,8441,0,1
52,0,0,0,0,0,0,29,93,2047,0,1
16,0,0,0,1,1,0,4801,4692,7390,0,1
112,0,1,0,0,0,0,113,106,603,2,1
13,0,0,0,0,0,0,9,47,1384,0,1
105,0,0,0,0,0,0,17,264,796,0,1
8,0,0,0,0,0,0,607,663,24689,5,1
27,0,0,0,0,1,0,93,196,4401,4,1
69,0,1,1,0,0,0,150,164,5292,2,1
66,0,1,1,0,1,0,121,104,30721,1,1
